title,description,published,link,media,text,topic
민주 “국민의 승리”… 국힘 “겸허히 수용”,헌법 재판소 윤석열 대통령 탄핵 인용 더불어민주당 위대하 국민 승리 라고 국민 국민 진심 사과 드리 ㄴ다고 이재명 민주당 대표 이날 위대하 국민 위대하 민주 공화국 대한민국 되찾 다며 진심 존경 감사 말씀 드리 ㄴ다고 밝히 그러 면서 현직 대통령 탄핵 다시 어야 대한민국 헌정사 비극 라며 정치 깊이 성찰 책임 통감 라고 기자 만나 지금 제일 중요 과제 신속 나라 안정 시키 국민 편안 생업 종사 도록 경제 민생 안정 시키 라고,"Fri, 04 Apr 2025 16:00:19 +0000",https://www.chosun.com/politics/assembly/2025/04/05/MYNS3LICVVAT7FQEBA4UQTG7QA/,조선닷컴,민주 “국민의 승리”… 국힘 “겸허히 수용” 헌법 재판소 윤석열 대통령 탄핵 인용 더불어민주당 위대하 국민 승리 라고 국민 국민 진심 사과 드리 ㄴ다고 이재명 민주당 대표 이날 위대하 국민 위대하 민주 공화국 대한민국 되찾 다며 진심 존경 감사 말씀 드리 ㄴ다고 밝히 그러 면서 현직 대통령 탄핵 다시 어야 대한민국 헌정사 비극 라며 정치 깊이 성찰 책임 통감 라고 기자 만나 지금 제일 중요 과제 신속 나라 안정 시키 국민 편안 생업 종사 도록 경제 민생 안정 시키 라고,1
"외교 성과 냈지만, 부인 문제 못 넘어… 巨野와 마찰 빚다 하차",윤석열 대통령 헌법 재판소 탄핵 결정 취임 11 개월 1060 대통령 물러나 국회 탄핵 소추 이후 직무 정지 기간 111 감안 사실 임기 절반 정도 채우 최초 검사 출신 대통령 자유 공정 강조 대통령 재임 기간 내내 과반 의석 가지 더불어민주당 마찰 민주당 반대 주요 정책 시행 저지 민주당 정부 반대 법률안 일방 처리 정부 공직자 탄핵 밀어붙이 대통령 국정 마비 상황 타개 다며 123 비상계엄 선포 다가 정치 파국,"Fri, 04 Apr 2025 16:00:00 +0000",https://www.chosun.com/politics/politics_general/2025/04/05/LSFQVF7ZWNGMXF7EBIISPISACA/,조선닷컴,"외교 성과 냈지만, 부인 문제 못 넘어… 巨野와 마찰 빚다 하차 윤석열 대통령 헌법 재판소 탄핵 결정 취임 11 개월 1060 대통령 물러나 국회 탄핵 소추 이후 직무 정지 기간 111 감안 사실 임기 절반 정도 채우 최초 검사 출신 대통령 자유 공정 강조 대통령 재임 기간 내내 과반 의석 가지 더불어민주당 마찰 민주당 반대 주요 정책 시행 저지 민주당 정부 반대 법률안 일방 처리 정부 공직자 탄핵 밀어붙이 대통령 국정 마비 상황 타개 다며 123 비상계엄 선포 다가 정치 파국",1
권영세·권성동 만난 尹 “대선 꼭 승리하기 바란다”,윤석열 대통령 헌법 재판소 탄핵 심판 선고 서울 한남동 대통령 관저 TV 지켜보 대통령 헌재 탄핵 인용 선고 직후 대국민 메시지 작성 다고 ㄴ다 대통령 법률 대리인단 통하 발표 메시지 많이 부족 지지 응원 깊이 감사 드리 ㄴ다며 기대 부응 못하 너무나 안타깝 죄송하 다고 대통령 그동안 대한민국 위하 어서 영광 다며 사랑 대한민국 국민 위하 기도 다고 대통령 인사 헌재 결정 승복 ㄴ다는 메시지 느냐고 대통령 이후 관저 국민 권영세 비대위원장 권성동 원내 대표 만나 대통령 자리 이렇 떠나 나라 바라 ㄴ다며 대선 관련 아서 때문 중심 대선 준비 아서 승리 바라 ㄴ다고 다고 ㄴ다,"Fri, 04 Apr 2025 16:00:00 +0000",https://www.chosun.com/politics/politics_general/2025/04/05/FXUTMSPUAJGMXJEYXVOL5VCAVM/,조선닷컴,권영세·권성동 만난 尹 “대선 꼭 승리하기 바란다” 윤석열 대통령 헌법 재판소 탄핵 심판 선고 서울 한남동 대통령 관저 TV 지켜보 대통령 헌재 탄핵 인용 선고 직후 대국민 메시지 작성 다고 ㄴ다 대통령 법률 대리인단 통하 발표 메시지 많이 부족 지지 응원 깊이 감사 드리 ㄴ다며 기대 부응 못하 너무나 안타깝 죄송하 다고 대통령 그동안 대한민국 위하 어서 영광 다며 사랑 대한민국 국민 위하 기도 다고 대통령 인사 헌재 결정 승복 ㄴ다는 메시지 느냐고 대통령 이후 관저 국민 권영세 비대위원장 권성동 원내 대표 만나 대통령 자리 이렇 떠나 나라 바라 ㄴ다며 대선 관련 아서 때문 중심 대선 준비 아서 승리 바라 ㄴ다고 다고 ㄴ다,1
종신 연금·비서관 등 예우 박탈… 경호는 유지,윤석열 대통령 헌법 재판소 탄핵 결정 연금 사후 현충원 안장 기념 사업 지원 전직 대통령 관련 모든 예우 전직 대통령 따르 전직 대통령 대통령 보수 연액 급여 885 95 해당 금액 종신 연금 는다 올해 기준 대통령 연봉 6258 전직 대통령 연금 1533 본인 사망 배우자 대통령 보수 연액 70 해당 금액 연금 전직 대통령 비서관 운전기사 사무실 본인 가족 치료비 지원 ㄴ다 현재 문재인 대통령 예우,"Fri, 04 Apr 2025 16:00:00 +0000",https://www.chosun.com/politics/politics_general/2025/04/05/QV3I2KZNEBGS3JAZMD3FN3I2B4/,조선닷컴,종신 연금·비서관 등 예우 박탈… 경호는 유지 윤석열 대통령 헌법 재판소 탄핵 결정 연금 사후 현충원 안장 기념 사업 지원 전직 대통령 관련 모든 예우 전직 대통령 따르 전직 대통령 대통령 보수 연액 급여 885 95 해당 금액 종신 연금 는다 올해 기준 대통령 연봉 6258 전직 대통령 연금 1533 본인 사망 배우자 대통령 보수 연액 70 해당 금액 연금 전직 대통령 비서관 운전기사 사무실 본인 가족 치료비 지원 ㄴ다 현재 문재인 대통령 예우,1
"최상목 탄핵, 與의원 징계, 내란처벌법… 민주당 계속 ‘강공’",더불어민주당 윤석열 대통령 탄핵 강공 강경파 중심 비상계엄 사태 위헌 헌재 인정 으므로 동조 처벌 ㄴ다는 주장 나오 국무 위원 검찰 대하 탄핵 주장 계속 박찬대 민주당 원내 대표 이날 의원 총회 윤석열 헌법 재판소 결정 반성 사과 다며 국민 향하 총부리 들이대 죗값 헌법 파괴 나라 위기 내몰 죗값 치르 어야 라고 국민 윤석열 비호 내란 동조 국가 위기 사회 혼란 키우 책임 다며 당원 윤석열 제명 내란 동조 행위 동참 소속 의원 징계 ㄴ다고,"Fri, 04 Apr 2025 15:55:00 +0000",https://www.chosun.com/politics/assembly/2025/04/05/GQFRPZGYTNAWXM4TL2X33OCQEE/,조선닷컴,"최상목 탄핵, 與의원 징계, 내란처벌법… 민주당 계속 ‘강공’ 더불어민주당 윤석열 대통령 탄핵 강공 강경파 중심 비상계엄 사태 위헌 헌재 인정 으므로 동조 처벌 ㄴ다는 주장 나오 국무 위원 검찰 대하 탄핵 주장 계속 박찬대 민주당 원내 대표 이날 의원 총회 윤석열 헌법 재판소 결정 반성 사과 다며 국민 향하 총부리 들이대 죗값 헌법 파괴 나라 위기 내몰 죗값 치르 어야 라고 국민 윤석열 비호 내란 동조 국가 위기 사회 혼란 키우 책임 다며 당원 윤석열 제명 내란 동조 행위 동참 소속 의원 징계 ㄴ다고",1
이재명 우클릭하며 일찌감치 준비… 다음주부터 경선 모드,이재명 더불어민주당 대표 차기 대통령 적합 여론 조사 30 지지도 기록 압도 달리 국민 후보 달리 대표 조기 대선 기정사실 사실 적극 대선 움직임 영향 정치 인사 국민 주자 묶이 사이 대표 우클릭 통하 이른바 빈집 털이 면서 대선 준비 멀찌감치 앞서 다고,"Fri, 04 Apr 2025 15:55:00 +0000",https://www.chosun.com/politics/assembly/2025/04/05/SVL3J44SSZHEJMGG4IP3I7MDIQ/,조선닷컴,이재명 우클릭하며 일찌감치 준비… 다음주부터 경선 모드 이재명 더불어민주당 대표 차기 대통령 적합 여론 조사 30 지지도 기록 압도 달리 국민 후보 달리 대표 조기 대선 기정사실 사실 적극 대선 움직임 영향 정치 인사 국민 주자 묶이 사이 대표 우클릭 통하 이른바 빈집 털이 면서 대선 준비 멀찌감치 앞서 다고,1
민주당도 국민의힘도 ‘제3당’이 신경 쓰인다,조기 대선 국면 개혁 조국혁신당 변수 주목 대선 더불어민주당 국민 박빙 구도 흐르 경우 진영 지지 결집 위하 통합 논의 나서 다는 민주당 계엄 정국 조기 대선 대비 통합 논의 진행 이재명 대표 지나 대선 073 패배 대선 최대한 지지 포섭 중요 다는 평가 전날 공개 전국 지표 조사 NBS 조기 대선 실시 경우 투표 정당 후보 민주당 40 국민의힘 28 조국혁신 태도 유보 25 민주당 관계자 지나 대선 정의당 237 득표 단일 성사 거나 비명 제대로 도와주 다면 정권 뺏기 라며 박빙 싸움 경우 12 지지 소수 정당 라도 끌어오 ㄴ다고,"Fri, 04 Apr 2025 15:55:00 +0000",https://www.chosun.com/politics/assembly/2025/04/05/K4TQNIV52RGE7JQZN2B2KDWAPI/,조선닷컴,민주당도 국민의힘도 ‘제3당’이 신경 쓰인다 조기 대선 국면 개혁 조국혁신당 변수 주목 대선 더불어민주당 국민 박빙 구도 흐르 경우 진영 지지 결집 위하 통합 논의 나서 다는 민주당 계엄 정국 조기 대선 대비 통합 논의 진행 이재명 대표 지나 대선 073 패배 대선 최대한 지지 포섭 중요 다는 평가 전날 공개 전국 지표 조사 NBS 조기 대선 실시 경우 투표 정당 후보 민주당 40 국민의힘 28 조국혁신 태도 유보 25 민주당 관계자 지나 대선 정의당 237 득표 단일 성사 거나 비명 제대로 도와주 다면 정권 뺏기 라며 박빙 싸움 경우 12 지지 소수 정당 라도 끌어오 ㄴ다고,1
"대선 준비 시간 촉박한 국민의힘, 후보 많아 경선 흥행은 기대",헌법 재판소 윤석열 대통령 탄핵 인용 면서 조기 대선 확정 헌법 따르 60 이내 대선 치르 면서 국민 대선 주자 곧바로 경선 준비 돌입 보이 ㄴ다 탄핵 찬반 갈라지 지지 유권자 지형 염두 경선 나서 예정 그러 면서 본선 대결 가능 이재명 더불어민주당 대표 승부 감안 면서 중도 외연 확장 전망 나오 ㄴ다 국민 대선 출마 단체장 경력 지명 주자 적잖 경선 흥행 이끌 라는 기대 대선 촉박 탄핵 여파 수습 대선 전열 가다듬 어려움 우려 동시 제기 ㄴ다,"Fri, 04 Apr 2025 15:55:00 +0000",https://www.chosun.com/politics/assembly/2025/04/05/3AFDUZFPWZDQ5P6AR5DYYERI34/,조선닷컴,"대선 준비 시간 촉박한 국민의힘, 후보 많아 경선 흥행은 기대 헌법 재판소 윤석열 대통령 탄핵 인용 면서 조기 대선 확정 헌법 따르 60 이내 대선 치르 면서 국민 대선 주자 곧바로 경선 준비 돌입 보이 ㄴ다 탄핵 찬반 갈라지 지지 유권자 지형 염두 경선 나서 예정 그러 면서 본선 대결 가능 이재명 더불어민주당 대표 승부 감안 면서 중도 외연 확장 전망 나오 ㄴ다 국민 대선 출마 단체장 경력 지명 주자 적잖 경선 흥행 이끌 라는 기대 대선 촉박 탄핵 여파 수습 대선 전열 가다듬 어려움 우려 동시 제기 ㄴ다",1
6월 3일 대선 유력,헌법 재판소 윤석열 대통령 파면 결정 이날 60 이내 조기 대선 치르 대선 예비 후보 등록 시작 면서 정치 대선 준비 돌입 한덕수 대통령 권한 대행 국무 회의 대선 일정 확정 예정 대통령 선거일 유력 더불어민주당 계엄 심판 앞세우 정권 교체 이루 다는 구상 이재명 민주당 대표 헌재 탄핵 결정 직후 기자 회견 위대하 국민 위대하 민주 공화국 대한민국 되찾 다며 이제 대한민국 시작 ㄴ다고 대표 조만간 대표 사퇴 민주당 대선 후보 활동 시작 계획,"Fri, 04 Apr 2025 15:55:00 +0000",https://www.chosun.com/politics/politics_general/2025/04/05/IS74F35QZRCQZLHROGGTQ22HJQ/,조선닷컴,6월 3일 대선 유력 헌법 재판소 윤석열 대통령 파면 결정 이날 60 이내 조기 대선 치르 대선 예비 후보 등록 시작 면서 정치 대선 준비 돌입 한덕수 대통령 권한 대행 국무 회의 대선 일정 확정 예정 대통령 선거일 유력 더불어민주당 계엄 심판 앞세우 정권 교체 이루 다는 구상 이재명 민주당 대표 헌재 탄핵 결정 직후 기자 회견 위대하 국민 위대하 민주 공화국 대한민국 되찾 다며 이제 대한민국 시작 ㄴ다고 대표 조만간 대표 사퇴 민주당 대선 후보 활동 시작 계획,1
“지지 후보 없음” 38%… 중도층이 승부 가른다,윤석열 대통령 탄핵 치르 조기 대선 더불어민주당 국민 진영 총력전 양상 전망 지나 2017 박근혜 대통령 탄핵 달리 국민 분당 사태 조짐 보이 는다 정치 전문가 대선 진영 결집 중도 무당 향방 승패 영향 미치 가능 다고,"Fri, 04 Apr 2025 15:55:00 +0000",https://www.chosun.com/politics/2025/04/05/HRUHDZ6R6RF7NGYJHAUQLLJAEE/,조선닷컴,“지지 후보 없음” 38%… 중도층이 승부 가른다 윤석열 대통령 탄핵 치르 조기 대선 더불어민주당 국민 진영 총력전 양상 전망 지나 2017 박근혜 대통령 탄핵 달리 국민 분당 사태 조짐 보이 는다 정치 전문가 대선 진영 결집 중도 무당 향방 승패 영향 미치 가능 다고,1
"민주당 “尹, 관저 정치로 상왕 노릇… 국민의힘, 尹 제명하라”",더불어민주당 윤석열 대통령 지나 국민 지도부 만나 차기 대선 승리 기원 대하 내란 수괴 윤석열 관저 정치 대한민국 흔들 ㄴ다고 비난,"Sun, 06 Apr 2025 03:03:05 +0000",https://www.chosun.com/politics/assembly/2025/04/06/SR3R5QZPA5B2FPANZCYEBBJKCY/,조선닷컴,"민주당 “尹, 관저 정치로 상왕 노릇… 국민의힘, 尹 제명하라” 더불어민주당 윤석열 대통령 지나 국민 지도부 만나 차기 대선 승리 기원 대하 내란 수괴 윤석열 관저 정치 대한민국 흔들 ㄴ다고 비난",1
국힘 ‘2명 최종경선’ 유력 검토…“찬탄-반탄 당 갈라질 것” 우려도,국민 공직자 사퇴 시한 하루 전당 대회 63 대선 후보 확정 경선 기간 최대한 늘리 컨벤션 효과 극대 려는 전략 풀이 ㄴ다 국민 소속 광역 단체장 12 가운데 최대 출마 거론 상황 대선 주자 경선 낙선 유지 의도 광역 단체장 사퇴 부담 없이 당내 경선 출마 열리 국민 소속 시도 지사 출마 국민 소속 유정복 인천 시장 이철우 경북 지사 대선 출마 선언 오세훈 서울시장 13 홍준표 대구시장 14 출마 선언 계획 국민 명태균 방지 조항 도입 국민 선거 관리 위원회 이날 국회 회의 경선 일정 확정 14 15 대선 후보 등록 16 서류 심사 통하 경선 진출자 추리 ㄴ다 마약 성범죄 범죄 전력 거르 서류 심사 딥페이크 성범죄 추가,"Wed, 09 Apr 2025 19:33:00 +0900",https://www.donga.com/news/Politics/article/all/20250409/131380676/1,동아닷컴,국힘 ‘2명 최종경선’ 유력 검토…“찬탄-반탄 당 갈라질 것” 우려도 국민 공직자 사퇴 시한 하루 전당 대회 63 대선 후보 확정 경선 기간 최대한 늘리 컨벤션 효과 극대 려는 전략 풀이 ㄴ다 국민 소속 광역 단체장 12 가운데 최대 출마 거론 상황 대선 주자 경선 낙선 유지 의도 광역 단체장 사퇴 부담 없이 당내 경선 출마 열리 국민 소속 시도 지사 출마 국민 소속 유정복 인천 시장 이철우 경북 지사 대선 출마 선언 오세훈 서울시장 13 홍준표 대구시장 14 출마 선언 계획 국민 명태균 방지 조항 도입 국민 선거 관리 위원회 이날 국회 회의 경선 일정 확정 14 15 대선 후보 등록 16 서류 심사 통하 경선 진출자 추리 ㄴ다 마약 성범죄 범죄 전력 거르 서류 심사 딥페이크 성범죄 추가,1
尹 사저 경호팀 구성 완료…관저 퇴거 이번주 안 넘길 듯,윤석열 대통령 사저 경호 담당 전담 구성 완료 알려지 한남동 관저 퇴거 넘기 전망 대통령 경호처 관계자 이날 대통령 관저 퇴거 관련 이동 준비 다고 밝히 대통령 관저 퇴거 주말 넘기 알려지 이르 11 관저 사저 이동 라는 전망 나오 ㄴ다 대통령 취임 머물 서초동 주상 복합 건물 아크로비스타 돌아가 계획 알려지 경호 용이하 공동 주택 건물 다가 반려견 다는 이유 수도 단독 주택 이동 가능 제기 으나 시일 많이 소요 고려 기존 돌아가 보이 ㄴ다 경호처 대통령 취임 관저 공사 완료 개월 가량 아크로비스타 출퇴근 당시 경호 경험 토대 사저 경호 준비 알려지 대통령,"Wed, 09 Apr 2025 18:06:00 +0900",https://www.donga.com/news/Politics/article/all/20250409/131382288/1,동아닷컴,尹 사저 경호팀 구성 완료…관저 퇴거 이번주 안 넘길 듯 윤석열 대통령 사저 경호 담당 전담 구성 완료 알려지 한남동 관저 퇴거 넘기 전망 대통령 경호처 관계자 이날 대통령 관저 퇴거 관련 이동 준비 다고 밝히 대통령 관저 퇴거 주말 넘기 알려지 이르 11 관저 사저 이동 라는 전망 나오 ㄴ다 대통령 취임 머물 서초동 주상 복합 건물 아크로비스타 돌아가 계획 알려지 경호 용이하 공동 주택 건물 다가 반려견 다는 이유 수도 단독 주택 이동 가능 제기 으나 시일 많이 소요 고려 기존 돌아가 보이 ㄴ다 경호처 대통령 취임 관저 공사 완료 개월 가량 아크로비스타 출퇴근 당시 경호 경험 토대 사저 경호 준비 알려지 대통령,1
‘尹부부 공천개입 의혹’ 명태균-김영선 보석으로 풀려나,윤석열 대통령 부부 공천 개입 의혹 핵심 관련자 명태균 55 법원 보석 허가 풀려나 김영선 국민 의원 65 10 석방 예정이다창원지법 형사 부부장 판사 김인택 정치 자금 위반 혐의 구속 기소 의원 보석 신청 인용 다고 밝히 지난해 11 15 구속 145 재판부 보석 허가 면서 의원 주거지 제한 보증금 5000 납입 조건 거주지 변경 재판부 허가 도록 법원 소환 응하 도록 면서 증거 인멸 금지 조건 부과 재판부 재판 진행 경과 비추 구속 기간 만료 공판 종결 어렵 보이 피고인 방어 보장 측면 고려 허가 다고 사유 밝히 의원 2022 경남 창원 의창 국회의원 보궐 선거 당시 공천 대가 8070 주고받 혐의 구속 기소,"Wed, 09 Apr 2025 16:55:00 +0900",https://www.donga.com/news/Society/article/all/20250409/131379432/1,동아닷컴,‘尹부부 공천개입 의혹’ 명태균-김영선 보석으로 풀려나 윤석열 대통령 부부 공천 개입 의혹 핵심 관련자 명태균 55 법원 보석 허가 풀려나 김영선 국민 의원 65 10 석방 예정이다창원지법 형사 부부장 판사 김인택 정치 자금 위반 혐의 구속 기소 의원 보석 신청 인용 다고 밝히 지난해 11 15 구속 145 재판부 보석 허가 면서 의원 주거지 제한 보증금 5000 납입 조건 거주지 변경 재판부 허가 도록 법원 소환 응하 도록 면서 증거 인멸 금지 조건 부과 재판부 재판 진행 경과 비추 구속 기간 만료 공판 종결 어렵 보이 피고인 방어 보장 측면 고려 허가 다고 사유 밝히 의원 2022 경남 창원 의창 국회의원 보궐 선거 당시 공천 대가 8070 주고받 혐의 구속 기소,1
"‘尹파면 전광판’ 별점 테러에…치킨집 본사 “다른 점포까지 피해, 점주에 경고”",프랜차이즈 치킨 매장 점주 윤석열 대통령 파면 관련 국민 감사 다는 전광판 내걸 다가 사과 본사 점주 엄중히 경고 반복 폐점 감수 다는 각서 확인 인천 치킨 매장 지나 헌법 재판소 대통령 파면 선고 간판 달리 전광판 청구 윤석열 파면 ㄴ다 국민 감사 ㅂ니다라는 문구 게시 사실 SNS 커뮤니티 통하 확산 대통령 지지 누리 매장 대하 별점 테러 논란 해당 프랜차이즈 매장 번지 난데없이 별점 테러 당하 점주 피해 호소 해당 매장 최근 매장 외부 노출 정치 관련 부적절하 게시물 관련 물의 대하 진심 사과 드리 ㄴ다는 문구 전광판 올리 관련 치킨 본사 관계자 동아닷컴 통화 파면 감사 문구 게시 이후 본사 현장 방문,"Wed, 09 Apr 2025 16:32:00 +0900",https://www.donga.com/news/Society/article/all/20250409/131380974/2,동아닷컴,"‘尹파면 전광판’ 별점 테러에…치킨집 본사 “다른 점포까지 피해, 점주에 경고” 프랜차이즈 치킨 매장 점주 윤석열 대통령 파면 관련 국민 감사 다는 전광판 내걸 다가 사과 본사 점주 엄중히 경고 반복 폐점 감수 다는 각서 확인 인천 치킨 매장 지나 헌법 재판소 대통령 파면 선고 간판 달리 전광판 청구 윤석열 파면 ㄴ다 국민 감사 ㅂ니다라는 문구 게시 사실 SNS 커뮤니티 통하 확산 대통령 지지 누리 매장 대하 별점 테러 논란 해당 프랜차이즈 매장 번지 난데없이 별점 테러 당하 점주 피해 호소 해당 매장 최근 매장 외부 노출 정치 관련 부적절하 게시물 관련 물의 대하 진심 사과 드리 ㄴ다는 문구 전광판 올리 관련 치킨 본사 관계자 동아닷컴 통화 파면 감사 문구 게시 이후 본사 현장 방문",1
“박정희 모가지 따러 왔수다” 김신조 목사 세상 떠나,청와대 습격 시도 북한 무장 공비 유일 생포 귀순 김신조 목사 별세 향년 83 세서울성락교회 따르 목사 오전 소천 전하 빈소 서울 영등포구 교원 예움 서서울장례식장 마련 예정 목사 1942 함경북도 청진 태어나 1968 17 북한 민족보 위성 정찰국 소속 공작원 30 공작원 남방 한계선 이후 나흘 21 서울 세검정 고개자 고개 침투 박정희 대통령 암살 위하 청와대 습격 시도 교전 도주 합동 수색진 목사 생포 한편 28 사살 나머지 도주 간주 작전 종료 목사 체포 당시 기자 회견 자리 박정희 모가지 따르 수다 라는 국민 경악 체포 목사 당국 북한 무장 공비 대하 정보 적극 제공,"Wed, 09 Apr 2025 15:34:00 +0900",https://www.donga.com/news/Politics/article/all/20250409/131380050/2,동아닷컴,“박정희 모가지 따러 왔수다” 김신조 목사 세상 떠나 청와대 습격 시도 북한 무장 공비 유일 생포 귀순 김신조 목사 별세 향년 83 세서울성락교회 따르 목사 오전 소천 전하 빈소 서울 영등포구 교원 예움 서서울장례식장 마련 예정 목사 1942 함경북도 청진 태어나 1968 17 북한 민족보 위성 정찰국 소속 공작원 30 공작원 남방 한계선 이후 나흘 21 서울 세검정 고개자 고개 침투 박정희 대통령 암살 위하 청와대 습격 시도 교전 도주 합동 수색진 목사 생포 한편 28 사살 나머지 도주 간주 작전 종료 목사 체포 당시 기자 회견 자리 박정희 모가지 따르 수다 라는 국민 경악 체포 목사 당국 북한 무장 공비 대하 정보 적극 제공,1
"한국, OECD서 가장 우수한 규제·제도 갖춘 국가로 평가",한국 OECD 평가 규제 영향 분석 사후 평가 분야 38 회원국 가운데 차지 OECD 처음 공개 투명 지표 기록 국무 조정실 프랑스 파리 열리 경제 협력개발기구 OECD 규제 정책 위원회 32 정기 회의 OECD 2025 규제 정책 전망 발간 다고 밝히 OECD 규제 정책 전망 OECD 2015 마다 발간 보고서 회원국 규제 정책 동향 우수 사례 규제 정책 평가 iREG 구체 결과 내용 OECD 규제 정책 평가 iREG 38 회원국 20212023 규제 정책 규제 영향 분석 사후 평가 이해관계자 참여 분야 평가 한국 규제 영향 분석 사후 평가 분야 차지 으며 투명 지표 오르 다고 국무 조정실 남형기 국무 차장 한국 국제 규제 선도 국가 로서 인정 한국 우수 규제 정책 제도 공유,"Wed, 09 Apr 2025 14:51:00 +0900",https://www.donga.com/news/Politics/article/all/20250409/131379523/1,동아닷컴,"한국, OECD서 가장 우수한 규제·제도 갖춘 국가로 평가 한국 OECD 평가 규제 영향 분석 사후 평가 분야 38 회원국 가운데 차지 OECD 처음 공개 투명 지표 기록 국무 조정실 프랑스 파리 열리 경제 협력개발기구 OECD 규제 정책 위원회 32 정기 회의 OECD 2025 규제 정책 전망 발간 다고 밝히 OECD 규제 정책 전망 OECD 2015 마다 발간 보고서 회원국 규제 정책 동향 우수 사례 규제 정책 평가 iREG 구체 결과 내용 OECD 규제 정책 평가 iREG 38 회원국 20212023 규제 정책 규제 영향 분석 사후 평가 이해관계자 참여 분야 평가 한국 규제 영향 분석 사후 평가 분야 차지 으며 투명 지표 오르 다고 국무 조정실 남형기 국무 차장 한국 국제 규제 선도 국가 로서 인정 한국 우수 규제 정책 제도 공유",1
"국힘, 내달 3일 후보 선출…1·2차 경선 국민 여론조사 100% 부상",국민 21 대통령 선거 후보 선출 ㄴ다 국민 당헌 당규 대로 최종 경선 국민 여론 조사 50 투표 50 반영 유력 ㄴ다 12 경선 국민 여론 조사 비율 최대 100 높이 다는 관측 나오 다국민 선거 관리 위원회 국회 본관 회의 일부 경선 일정 정하 선관위 10 후보 등록 공고 1415 후보 등록 이후 서류 심사 거치 16 오후 경선 진출자 발표 예정 서류 심사 적격 기준 마약 딥페이크 성범죄사회 지탄 범죄 관위 구체 경선 방식 규칙 일정 밝히 선관위 10 비상 대책 위원회 의결 거치 해당 안건 확정 계획 호준석 선관위 대변인 회의 직후 기자 만나 경선 기간 아서 예비 후보 등록 예비 경선 라는 개념 다면서 경선 시작 는데 방식,"Wed, 09 Apr 2025 14:21:00 +0900",https://www.donga.com/news/Politics/article/all/20250409/131379139/1,동아닷컴,"국힘, 내달 3일 후보 선출…1·2차 경선 국민 여론조사 100% 부상 국민 21 대통령 선거 후보 선출 ㄴ다 국민 당헌 당규 대로 최종 경선 국민 여론 조사 50 투표 50 반영 유력 ㄴ다 12 경선 국민 여론 조사 비율 최대 100 높이 다는 관측 나오 다국민 선거 관리 위원회 국회 본관 회의 일부 경선 일정 정하 선관위 10 후보 등록 공고 1415 후보 등록 이후 서류 심사 거치 16 오후 경선 진출자 발표 예정 서류 심사 적격 기준 마약 딥페이크 성범죄사회 지탄 범죄 관위 구체 경선 방식 규칙 일정 밝히 선관위 10 비상 대책 위원회 의결 거치 해당 안건 확정 계획 호준석 선관위 대변인 회의 직후 기자 만나 경선 기간 아서 예비 후보 등록 예비 경선 라는 개념 다면서 경선 시작 는데 방식",1
권성동 “윤석열·이재명 정치무대서 동시 퇴장이 시대의 명령”,권성동 국민 원내 대표 윤석열 대통령 퇴장 이재명 더불어민주당 대표 정치 무대 동시 사라지 시대 명령 라고 밝히 원내 대표 서울 여의도 국회 현안 기자 간담회 이재명 세력 이야말로 헌정 질서 파괴 주범 국가 내전 촉발 시키 국정 위기 유발 집단 라며 이날 원내 대표 이재명 세력 이야말로 헌정 질서 파괴 주범 국가 내전 촉발 시키 국정 위기 유발 집단 우두머리 이재명 대표 라고 강하 비판 헌정 질서 파괴 국정 혼란 도모 유일 목적 민주당 아버지 이재명 방탄 12 사건 범죄 혐의자 이재명 확정 이전 국정 파탄 내몰 조기 대선 통하 국가 권력 차지 다는 정략 음모 다고 주장 그러 면서 지나 대통령 헌법 재판소 심판 이제 민주당 이재명 세력 국민 심판 라며,"Wed, 09 Apr 2025 14:19:00 +0900",https://www.donga.com/news/Politics/article/all/20250409/131379142/2,동아닷컴,권성동 “윤석열·이재명 정치무대서 동시 퇴장이 시대의 명령” 권성동 국민 원내 대표 윤석열 대통령 퇴장 이재명 더불어민주당 대표 정치 무대 동시 사라지 시대 명령 라고 밝히 원내 대표 서울 여의도 국회 현안 기자 간담회 이재명 세력 이야말로 헌정 질서 파괴 주범 국가 내전 촉발 시키 국정 위기 유발 집단 라며 이날 원내 대표 이재명 세력 이야말로 헌정 질서 파괴 주범 국가 내전 촉발 시키 국정 위기 유발 집단 우두머리 이재명 대표 라고 강하 비판 헌정 질서 파괴 국정 혼란 도모 유일 목적 민주당 아버지 이재명 방탄 12 사건 범죄 혐의자 이재명 확정 이전 국정 파탄 내몰 조기 대선 통하 국가 권력 차지 다는 정략 음모 다고 주장 그러 면서 지나 대통령 헌법 재판소 심판 이제 민주당 이재명 세력 국민 심판 라며,1
